Company,Company Name for Emails,Account Stage,Lists,# Employees,Industry,Account Owner,Website,Company Linkedin Url,Facebook Url,Twitter Url,Company Street,Company City,Company State,Company Country,Company Postal Code,Company Address,Keywords,Company Phone,SEO Description,Technologies,Total Funding,Latest Funding,Latest Funding Amount,Last Raised At,Annual Revenue,Number of Retail Locations,Apollo Account Id,SIC Codes,Short Description,Founded Year,Logo Url
Casinos de África Online,Casinos de África Online,Cold,poker - estudo,1,gambling & casinos,"",http://www.casinosafricaonline.com,http://www.linkedin.com/company/casinos-de-%c3%a1frica-online,"","","","","","","","","roleta, casino online, poker, jogos online","","Casinos de África, o seu casino online em Angola","","","","","","","",6328a9e39eb1a800a358548c,"","ONLIGAMES, é o seu parceiro de consultores especializados para Egaming e Ecommerce. Esta empresa surge como um ramo especializado e direcionado para o online e faz parte da NCT Games e Grupo Nacionalconsult que apresenta mais de 25 anos de experiência internacional em gaming e casinos. Atualmente o grupo tem mais de 200 colaboradores diretos a nível mundial e escritórios em Lisboa, Londres, Luanda, Curacao e Malta.","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/5c36488a80f93eef0395b49d/picture
Online Poker Deutschland,Online Poker Deutschland,Cold,poker - estudo,0,"","",http://www.onlinepokerdeutschland.com,"",https://facebook.com/OnlinePokerDeutschland,https://twitter.com/OPD222,"","","","","","","","","","","","","","",3136000,"",6328a9e39eb1a800a358548e,"","",2010,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/5feadf2151234e000162644b/picture
LearnWPT,LearnWPT,Cold,poker - estudo,4,e-learning,"",http://www.learnwpt.com,http://www.linkedin.com/company/learnwpt,https://www.facebook.com/learnwpt/,https://twitter.com/learnwpt,"","","","","","","poker skills, online education, sports gaming, poker strategy, sports, entertainment, online school, elearning, poker education, gaming, online poker, poker ai","",The Official Poker Education Platform of the World Poker Tour® - LearnWPT is dedicated to providing education of functional poker strategies. Learn how to think and play like a PRO!,"Cloudflare DNS, Mailchimp Mandrill, Gmail, Google Apps, CloudFlare Hosting, Stripe, Active Campaign, Datadog, Django, Mobile Friendly, Google Font API, Bootstrap Framework, Facebook Login (Connect), WordPress.org, Facebook Widget, Unbounce, Facebook Comments, Google Analytics, Facebook Custom Audiences, Vimeo, Bing Ads, YouTube, Google Tag Manager","","","","","","",6328a9e39eb1a800a3585490,"","Launched in 2016, LearnWPT is the Official Poker Education Platform of the World Poker Tour® (WPT®) and a leading provider of expert No-Limit Hold'em poker strategy for players of all experience and skill levels. 

The on-demand digital membership platform at LearnWPT.com features an extensive interactive library of Video Strategy Episodes, downloadable tools, and poker hand quizzes.  LearnWPT members get  direct access to winning professionals including Vanessa Selbst, Tony Dunst, and Andrew ""LuckyChewy"" Lichtenberger with the Ask A Pro Feature. 

The innovative WPT GTO Trainer is an exclusive feature of LearnWPT.com and allows members to practice poker by playing over 4 Billion Game Theory Optimal mathematically solved spots. 

Play real poker hands vs the perfect AI opponent and train 3-bet pots, c-betting, heads-up play, cash game strategy, and ICM Final Table strategy anytime on your favorite internet connected device.
 
Improve rapidly with real time feedback on each decision you make and track your progress with the Session Summary.  Replay and share your toughest hands for expert Pro analysis by Team LearnWPT.

We help students of all experience and skill levels gain confidence in their poker game and have fun improving their No-Limit Hold'em play.",2016,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/63199b86a1fc970001de7271/picture
fastergaming,fastergaming,Cold,poker - estudo,0,computer networking,"",http://www.dewapokerdominoq.com,http://www.linkedin.com/company/fastergaming,"","","",Singapore,"",Singapore,655288,"Singapore, Singapore, 655288","games, dewapoker, poker online, poker","","","Cloudflare DNS, CloudFlare Hosting, DigitalOcean","","","","","","",6328aa0293606200a3016a20,"","Permainan poker online adalah permainan judi kartu online yang paling populer di Dunia. Banyak sekali jenis dan macam permainan poker online sekarang, begitu pula dengan provider atau penyedia game poker saat ini. Dewapoker menjadi salah satu situs game poker online terbaik 2018. Dapatkan berbagai keuntungan dengan bermain di Dewa Poker sekarang.

Bekerjasama dengan bank Nasional Indonesia, Dewa Poker memudahkan anda untuk melakukan transaksi di situs Poker Online Indonesia terpercaya saat ini. Dengan keamanan super dan 100% secure membuat bermain poker88 di situs poker online resmi Indonesia menjadi aman dan nyaman.",2017,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/6053753dfcb50e0001958e8e/picture
Nobleaces - Online poker india,Nobleaces,Cold,poker - estudo,0,"","",http://www.nobleaces.com,"","","","","","","","","","","","","","","","","","","",6328aa0293606200a3016a22,"",Nobleaces is online platform for playing poker.,"",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/59e6e6d2a3ae61d37ccb98ab/picture
Play Usa Online Poker,Play Usa Online Poker,Cold,poker - estudo,0,"","",http://www.playusaonlinepoker.com,"",https://facebook.com/pages/Play-USA-Online-Poker/501043473242032,https://twitter.com/PokerTrav,"","","","","","","","",Play USA online poker at the best online poker sites. Deposit to USA online poker sites and get deposits approved. Full reviews and bonus info.,"GoDaddy Hosting, Google Analytics, Apache, Google Font API, Mobile Friendly, WordPress.org","","","","",76000,"",6328aa0293606200a3016a2a,"","","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/5fe992ff5d1b420001368e57/picture
Pokerart,Pokerart,Cold,"GAMBLING 22W29, FOREX 22W29, poker - estudo",2,gambling & casinos,"",http://www.pokerart.com,http://www.linkedin.com/company/pokerart-com,https://facebook.com/propoker.by,"",207 Regent Street,London,England,United Kingdom,W1S 4ND,"207 Regent Street, London, England, United Kingdom, W1S 4ND","casino, gambling, rake back, poker, online poker","","Все про игру в покер онлайн! Попробуйте скачать покер бесплатно прямо на нашем сайте и получите уникальные бонусы от покер румов. Вы также найдете новости покер румов, блоги игроков и много интересного из мира покера.","Amazon AWS, Cloudflare DNS, Gmail, Google Apps, CloudFlare Hosting, Disqus, Yandex Metrica, ASP.NET, Google Tag Manager, Google Analytics, Nginx","","","","","","",62cdb97c5d955900a377bfea,"","PokerArt is an example of what can be accomplished when applying dedication and a human approach to the needs of the online poker industry. And today, we invite you to become part of our community, or to at least establish a partnership with us and begin increasing your earnings.",2010,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/631aff11dfb6f10001125312/picture
Playing Legal,Playing Legal,Cold,"GAMBLING 22W30, bet - estudo, poker - estudo",0,gambling & casinos,"",http://www.playinglegal.com,http://www.linkedin.com/company/playing-legal,"","","","","","","","","online casino, online poker, us market, fantasy sports, offers, legal news",(866) 889-7737,"Independent and verified sportsbook, casino and poker reviews ➤Sports Betting Bonuses + Fantasy Sports ✅ 100% US Legal Gambling","Cloudflare DNS, Gmail, Google Apps, CloudFlare Hosting, Google Tag Manager, Woo Commerce, WordPress.org, Google Font API, Mobile Friendly","","","","","","",62d1d4c209960b00e00eded9,"","Playing Legal is a startup completely dedicated to the regulated US market. We are reporting from the fantasy sports, online casino, racing and poker markets and the newest developments state by state. The website was started by the experienced iGaming experts from Germany, who already worked in the gaming and gambling industry around the globe.
The potential of the US market is to become quickly the biggest regulated iGaming in the world. Playing Legal will follow these developments.",2015,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/604b9207d1f967000105986a/picture
WPT Global,WPT Global,Cold,poker - estudo,19,gambling & casinos,"",http://www.wptglobal.com,http://www.linkedin.com/company/wptglobal,"","","",Nicosia,Nicosia,Cyprus,"","Nicosia, Nicosia, Cyprus",poker & online poker,"","WPT Global is the world's first NFT integrated poker room. Win tickets to the best poker tournaments, and meet some of the most legendary and iconic players","Cloudflare DNS, Gmail, Google Apps, CloudFlare Hosting, WordPress.org, Mobile Friendly","","","","","","",6328a9c709014b00a3b41a8b,"","WPT Global is the online poker site of the World Poker Tour.

- Huge liquidity, with thousands of players from across the world
- The world's first NFT poker club
- Security and fairness at the heart of the business

Global by name, Global by nature: WPT Global is a fully-remote organisation. We work from anywhere, and hire the best people regardless of where they are in the world.","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/6315fbe5646dba00014e75ba/picture
IG Soft,IG Soft,Cold,poker - estudo,46,information technology & services,"",http://www.igsoft.bg,http://www.linkedin.com/company/ig-soft,https://www.facebook.com/IGSoft-Ltd-390753694459471/,https://twitter.com/IG_Soft,25 Булевард Никола Й. Вапцаров,Sofia,Sofia City Province,Bulgaria,1407,"25 Булевард Никола Й. Вапцаров, Sofia, Sofia City Province, Bulgaria, 1407","online poker platform development, poker kiosk platform, software company","",IGSoft е българска компания с 15-годишен опит в разработката на софтуер за онлайн игри. Софтуерните продукти на компанията се ползват от хиляди играчи в цял свят.,"Cloudflare DNS, CloudFlare Hosting, SMTP.com, Google Maps (Non Paid Users), Google Tag Manager, Google Maps, Google Analytics, reCAPTCHA, Mobile Friendly, WordPress.org","","","","",10200000,"",6328a9d24fd2ab00a3c8f11d,"","IGSoft is an innovative and competitive software company focused on creating well-crafted solutions for our clients. We are on the global software market over fifteen years and we are also one of Bulgaria's longest running IT Company. We develop great software products for customers in over 20 countries, with over 5 million users who used our software. It is the responsibility of all our team members to make sure we release the highest quality product possible. We have won the trust and respect of our corporate clients thanks to a dedicated team of cutting-edge engineers who steadily adding value to our products.",2001,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/62fcefc35edc25000106df97/picture
Star Poker,Star Poker,Cold,poker - estudo,0,sports,"",http://www.starpoker.in,http://www.linkedin.com/company/star-poker,"","","",Kolkata,West Bengal,India,"","Kolkata, West Bengal, India","poker game online, online poker, online card games, poker, game developement, skilledgames, texas holdem poker, sports, fun amp entertainment, fun entertainment, cardgames, omaha poker","","","","","","","","","",6328a9da8f3f9d00cb755577,"","Starpoker is an online gaming portal, specialized in providing the world-class poker experience to our countrywide poker players powered with 24/7 super engrossing Entertainment.  The main USP is our online poker software that has been certified by gaming industry's premier Australia-based iTech Lab. We offer the two best enigmatic games, Texas Hold'em and Omaha to keep you engage round the year and to help you earn heavy Bankroll, we bring the most effective and exclusive bonuses and promotions.

We are in this booming online gaming industry from 18 September, 2015, owned by KD Gaming Solutions Pvt. Ltd and still in the runway as one of the leads in the market with consistency.  The main driving force behind this scene is our skilled & expertise team and also the High-end technologies we use for the same.

Our focus is our STARS (Privileged Players) and hence we provide incredible rewards, best customer relationship service and fast and easy Deposits and cashouts.

With us we give you an opportunity to earn real money flawlessly in the most reliable, quick and secure manner.  As an enthusiastic player you simply Register, Deposit and start playing effortlessly.


To find out more about Starpoker and opportunities associated with it. 
Visit: https://www.starpoker.in/.",2015,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/62f6af8a0050c400010b24f8/picture
Gaming360India,Gaming360India,Cold,poker - estudo,0,gambling & casinos,"",http://www.gaming360.in,http://www.linkedin.com/company/gaming360,https://www.facebook.com/Gaming360-201711526980747/,https://twitter.com/Gaming360in,S G Barve Marg,Mumbai,Maharashtra,India,400071,"S G Barve Marg, Mumbai, Maharashtra, India, 400071","online gaming, online poker, poker, gaming","","Find out news & insights related online poker in India, online rummy in India, fantasy sports in India, Online Gaming in India at India's biggest gaming platform Gaming360.","Hostgator, Facebook Custom Audiences, WordPress.org, Mobile Friendly, Facebook Login (Connect), Google Font API, Apache, Bootstrap Framework, Google Tag Manager, Google AdSense, Google Analytics, Facebook Widget","","","","","","",6328a9da8f3f9d00cb75557b,"","Gaming360.in is a one-stop integrated gaming platform set up to serve the needs of the ever evolving Indian & Global Gaming Industry. This endeavor aims to provide timely coverage, latest news & updates and analysis of all the developments impacting the industry stakeholders and community at large.",2016,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/61af170be2e35e00013f223d/picture
OMDOMINO AGEN POKER DOMINO 99 BANDARQ SAKONG ONLINE,OMDOMINO AGEN POKER DOMINO 99 BANDARQ SAKONG ONLINE,Cold,poker - estudo,4,gambling & casinos,"",http://www.ombaik.com,http://www.linkedin.com/company/omdomino,"","",Gatsby Ct,Ceres,California,United States,95307,"Gatsby Ct, Ceres, California, United States, 95307","bandar q, domino99, qq domino online, domino99 online, poker terpercaya, qq online, poker deposit murah, agen poker, dominoqq, omdomino, poker online, domino uang asli, agen domino, bandar 66, poker uang asli, qq domino, domino qq","","agen bandar online omdomino menyediakan permainan poker online, dominoqq, qiu qiu, sakong, aduq, bandarq, dan bandar66 terpercaya se-indonesia.","","","","","","","",6328a9e39eb1a800a3585486,"","Agen poker online terpercaya menggunakan uang asli yang bermain tanpa admin dan robot, Mainkan juga games lain seperti domino99, sakong, bandarq dan games lain.",2013,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/61829b3fd8437700016abb9a/picture
QuarterPoker.com,QuarterPoker.com,Cold,poker - estudo,0,computer games,"",http://www.quarterpoker.com,http://www.linkedin.com/company/quarterpoker-com,"","",3203 Carlisle Street,Dallas,Texas,United States,75204,"3203 Carlisle Street, Dallas, Texas, United States, 75204","free poker, internet poker, online poker","",Sign up and get 25¢ for FREE. Play in Texas Hold'em poker tournaments to turn it into cash. Make it to $50. Cashout via PayPal. It's 100% free and US Legal.,"Cloudflare DNS, Gmail, Google Apps, CloudFlare Hosting","","","","","","",6328a9e39eb1a800a358548b,"","QuarterPoker.com is an online poker site that gives you 25¢ for free to play in Texas Hold'em poker tournaments.

If you ever lose your quarter, you can just reset your account back to 25¢ once a day. But if you're good enough to make it to $50, you can cash out via PayPal.

It's 100% free and 100% US-Legal.",2013,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/6052c8b49834eb0001773357/picture
Online Poker Pass,Online Poker Pass,Cold,poker - estudo,0,"","",http://www.onlinepokerpass.com,"",https://facebook.com/pages/Online-Poker-Pass/409801019157113,https://twitter.com/OnlinePokerPas,"","","","","","","","","","Google Cloud Hosting, Google AdSense, Mobile Friendly","","","","",361000,"",6328a9eabfa3bc00a379d5a1,"","","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/5fe9b86863b5e60001bb1d92/picture
"Online Poker, Bingo, Roulette",Online Poker Bingo Roulette,Cold,poker - estudo,0,"","",http://www.online-bingo-poker-roulette.com,"",https://facebook.com/pages/Online-Poker-Bingo-Roulette/170657969748558,https://twitter.com/PokerOnline6,"","","","","","","","","","","","","","",264000,"",6328aa0293606200a3016a1b,"","","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/5fe88fd0051d7a000137436d/picture
Best Online Poker Directory,Best Online Poker Directory,Cold,poker - estudo,0,"","",http://www.best-online-poker-directory.com,"","","",1500 Avion Rdg,Arnold,Missouri,United States,63010,"1500 Avion Rdg, Arnold, Missouri, United States, 63010","",'+1 727-421-2734,"","","","","","",32097000,"",6328aa0293606200a3016a21,7380,"","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/5fe60b1d3cefdd0001538e3b/picture
CoinPoker,CoinPoker,Cold,"GAMBLING ALEXA 500, poker - estudo",16,gambling & casinos,"",http://www.coinpoker.com,http://www.linkedin.com/company/coinpoker,https://www.facebook.com/CoinPokerOfficial/,https://twitter.com/CoinPoker_OFF,Moll de Barcelona,Barcelona,Catalonia,Spain,08039,"Moll de Barcelona, Barcelona, Catalonia, Spain, 08039","cryptocurrency, online poker, blockchain services","","Accessible, transparent, and decentralized, CoinPoker is a cryptocurrency poker platform that allows you to play with BTC, ETH, or CHP. Join the action today.","Cloudflare DNS, Mailchimp Mandrill, Gmail, Google Apps, CloudFlare Hosting, Adform, Facebook Custom Audiences, Google Tag Manager, Hotjar, Facebook Widget, Typekit, Sizmek (MediaMind), Varnish, WordPress.org, New Relic, Facebook Login (Connect), Drupal, Mobile Friendly, Bootstrap Framework, Twitter Advertising, AppNexus, reCAPTCHA, Google Font API, YouTube","","","","",100000,"",628fbdfb3873a000f75d7f0d,"","CoinPoker is a cryptocurrency-powered online poker room built on the principles of transparency, security, and fair play. Using Ethereum smart contracts and CHP tokens (Chips), CoinPoker guarantees anonymity and safety in addition to instant payouts and rake-free games.

After launching in November 2017, CoinPoker's beta platform attracted a wave of enthusiastic poker fans looking for alternative solutions to mainstream rooms that are plagued with issues ranging from limited transparency to lengthy payment processing. Cryptocurrency betting allows for speedier transactions, and in addition to being cryptocurrency-powered the platform's random number generator (RNG) is built on blockchain technology to ensure randomness and enhance security.

This flagship poker room is an entirely new concept that marries the knowledge of a team of poker experts with that of experienced blockchain developers. Adding to this, CoinPoker's thriving community and large-scale promotions make it the poker platform of future.",2017,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/63273b0ad66d3200015886d0/picture
iGame,iGame,Cold,"GAMBLING - 10/06/2022, bet - estudo, poker - estudo",17,gambling & casinos,"",http://www.igame.com,http://www.linkedin.com/company/igame-ltd,"","",Triq Elija Zammit,Saint Julian's,"",Malta,STJ,"Triq Elija Zammit, Saint Julian's, Malta, STJ","traditional online poker, online casino netentertainment, playn go, microgaming, relax gaming, sports betting, online bingo","","","Gmail, Outlook, Google Apps, Microsoft Office 365, Typekit, Mobile Friendly","","","","","","",62a367bb951dc900ca67a4f2,"","iGame administrates popular online gaming sites, which use the latest software available on the market. This makes your playing experience easy, enjoyable and secure. Through a careful selection of partners, we offer you the most advanced technology available in online gaming, serving to date around 1 million customers world-wide. 

Today our company is composed of approximately 100 individuals, consisting of a range of nationalities and offering its support and services in 9 different languages. At iGame we understand the importance of the people behind the products and work each day to offer the best possible work environment for our employees by endorsing the company core values: positive energy, trust and the ability for being yourself.

We also boast a synergy of partnerships with industry leaders such as Microgaming, Net Entertainment, Play'n GO, Relax Gaming and Oddsmatrix, a success story that is delivering top-notch products and impeccable results. 

We aim to become a market leader in the European online gaming industry by providing our members with a comprehensive selection of gaming activities and by further offering a secure trustworthy entertainment experience. 

We offer a variety of traditional poker, casino, live casino, bingo and sports betting products on sites such as iGame.com and 24hPoker.com. We also administrate some of Scandinavia's most popular and fast growing gaming websites including Kolikkopelit.com, Leijonakasino.com, Hertat.com, Bohemiacasino.com, Casinohuone.com, Bingohuone.com, Pokerihuone.com and Pokerisivut.com

iGame also supports the work to promote responsible gaming and to prevent gaming side-effects by working closely together with renowned medical care facility ContrAL Clinics.",2006,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/6328672db706060001ea511b/picture
mybet.it,mybet.it,Cold,"GAMBLING 22W29, FOREX 22W29, poker - estudo",9,gambling & casinos,"",http://www.mybet.it,http://www.linkedin.com/company/mybet-italia,https://facebook.com/Mybet.it,"",58 Viale Virgilio,Modena,Emilia-Romagna,Italy,41123,"58 Viale Virgilio, Modena, Emilia-Romagna, Italy, 41123","slot online, sport highlights, poker, giochi da tavolo, gioco dazzardo, scommesse online, casino, gioco d39azzardo","","","","","","","","","",62cdb8db94d29b008bc67bb9,7900,"Mybet Italia è la società italiana di betting e gaming on line nata dalla holding tedesca Mybet SE. 
Fondata nel 1998 e quotata alla Borsa di Francoforte, Mybet SE è uno dei principali gruppi del gaming business europeo, con sede a Kiel e filiali a Amburgo, Berlino, Spagna, Italia, Malta e Belgio.

Mybet.it è un sito di gioco online che opera su licenza GAD AAMS 15024.

Mybet.it offre ai propri giocatori un ambiente affidabile e responsabile, grazie a una piattaforma certificata e controllata, un sistema di sicurezza per i propri dati, e protezione sull'accesso ai minori.
Per provare l'esperienza di gioco su mybet.it basta registrarsi e utilizzare uno dei bonus messi a disposizione per un divertimento sicuro e assicurato!","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/625d72b6d2ba100001cba7f4/picture
"Native Sun Gaming, LLC",Native Sun Gaming,Cold,"GAMBLING 22W30, bet - estudo, poker - estudo",2,gambling & casinos,"",http://www.nativesungaming.com,http://www.linkedin.com/company/native-sun-gaming-llc,"","","","","","","","","online gaming, online casino, online poker, igaming, tribal gaming","",m6米乐官方登录入口【kaka789.com】 『 旗开得胜 』 m6米乐官方登录入口提供最全面最专业的2021欧洲杯赛事竞猜，因为m6米乐官方登录入口这个网站当中有着大量的游戏攻略，点击进入m6米乐官方登录入口，致力于在全球范围内拥有无数的用户。,Nginx,"","","","","","",62d1d4b2872df700cb243360,"","Native Sun Gaming, LLC is a native-to-native technology company originating from Arizona. It's vision is to build a highly-scalable, highly lucrative technology platform and business model that will be owned, operated, and accessed by a unified network of tribes across North America. Native Sun Gaming is a member of the National Resource Council and is supported by NCAIED.

This a social gaming system that operates sovereign to sovereign and adheres to the Indian Gaming Regulatory Act, plus state regulations and compacts. The program has also been drafted with opinions from NARF, NAFSA, and NIGA.",2013,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/62ec3ef143cdf5000133bcac/picture
Ultimate Gaming,Ultimate Gaming,Cold,poker - estudo,9,gambling & casinos,"","",http://www.linkedin.com/company/ultimate-gaming,"","","",Miami,Florida,United States,"","Miami, Florida, United States","social gaming, online poker, casino gaming, igaming",1800 843272,"Con VIDABUENA tenga acceso a consultas, exámenes y cirugías a precios reducidos","CSC Corporate Domains, PostageApp, Gmail, Google Apps, Amazon AWS, DNS Made Easy, Apache, Google Tag Manager, Google Maps (Non Paid Users), Bootstrap Framework, Mobile Friendly, Google Maps, Ubuntu, Google AdSense, Nginx","","","","",35000000,"",6328a9c709014b00a3b41a8c,"","Ultimate Gaming represents a new breed of online gaming company backed by regulation and driven to create authentic entertainment experiences across online gaming platforms. The company is headquartered in Las Vegas, Nevada, the gaming and regulatory capital of the world, and was founded by four of the most prominent entrepreneurs in the city's recent gaming and technology history. In 2011, Ultimate Gaming acquired CyberArts, allowing the company to create and maintain its own proprietary casino software complete with a clean regulatory slate.

Ultimate Poker is a licensed online poker room in the state of Nevada, leading the way through extraordinary service, best-in-class rewards, and a true-to-its-roots poker experience. Created by online poker specialists and backed by Las Vegas gaming leaders, Ultimate Poker brings fun back to the online felt by merging entertainment, competition, and the gaming lifestyle. Ultimate Poker is the exclusive online gaming partner of the Ultimate Fighting Championship® (UFC®), the fastest growing sports organization in the world, and is the online poker product of Station Casinos, the preferred gaming destination for Las Vegas locals.","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/628e28520731aa0001b6e79b/picture
PokerHigh,PokerHigh,Cold,poker - estudo,8,sports,"",http://www.pokerhigh.com,http://www.linkedin.com/company/pokerhigh-com,https://www.facebook.com/PokerHighIndia,"","",Kolkata,West Bengal,India,"","Kolkata, West Bengal, India","online poker, poker games, holdem texas poker, skill games, casino game, poker players, poker party, star poker",022-68156300,"PokerHigh is a real money online poker gaming platform in India. Choose from online poker games, such as Hold’em and PLO, and others to compete with top players across India.","Cloudflare DNS, Gmail, Google Apps, CloudFlare Hosting, VueJS, CloudFlare, Facebook Custom Audiences, Facebook Widget, Bootstrap Framework, Salesforce, Hotjar, Salesforce Live Agent, Google Tag Manager, Facebook Login (Connect), Mobile Friendly, Google Analytics","","","","","","",6328a9d24fd2ab00a3c8f11b,"","PokerHigh.com is a full-fledged online Poker portal. The motto of the company is to provide users with an unmatched virtual and friendly gaming experience driven by intelligence and skill through its simple, informative and authentic online gaming platform. 

PokerHigh is managed by a highly motivated and dedicated team with several years of experience in the online gaming industry. At PokerHigh we believe in making things easy for both new and seasoned players in order to provide a fully engaging, fun and safe environment. The vision goes further to educate players through the PokerHighSchool initiative. Users will have access to knowledge and resources to harness the skills of Poker as a tool for life, or to even achieve the dream of turning professional. 

We love Poker. We get high on Poker. All we really care about is the game, our players and the real Poker experience. Informed. Slick. Effortless.

#RaisingTheGame #playresponsibly",2015,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/607e8f802a09e100015bee90/picture
The 100 Million Steps,The 100 Million Steps,Cold,poker - estudo,0,entertainment,"","",http://www.linkedin.com/company/the-100-million-steps,"","","",London,England,United Kingdom,"","London, England, United Kingdom","online poker, steps poker, live poker","","",Dyn Managed DNS,"","","","","","",6328a9da8f3f9d00cb75557c,"","The £100 Million Steps is the world's largest steps tournament which will start with micro buy-ins and culminate in a Grand Final where players will shoot-out for the worlds biggest final table prize.

The £100 Million Steps will be played out at one of the world's most exclusive locations and we are inviting all poker players to participate.

This is an open tournament which will be played out at both live and on-line venues across the world, with it's live venues focused on London.

Whether you are an absolute beginner or an experienced grinder there is a Steps level that is right for you.

Play Poker For Heroes!

We are making a significant contribution of all entry fees from the Series to our chosen charity Help For Heroes and will be asking all players and venues to join us in helping them in the terrific work they do for  ""our lads"".

We know we can count on your support and if you want to start now you you can make a make a donation,however small at our web-site

Let's get it all-in for the Heroes!

Join The £100 Million Steps Series Community Today

Join our community poker player community, it's FREE but feel free to make a donation, however small to support Help For Heroes and the amazing work they do.

By joining you can keep updated and contribute to the Player Forum and keep updated on Series news and events.

Look forward to seeing you at one of our live events!",2011,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/605cab2fa4ffc300019a4814/picture
Blueberry Entertainment Inc,Blueberry Entertainment,Cold,poker - estudo,2,information technology & services,"",http://www.bbentertain.com,http://www.linkedin.com/company/bbentertain,"","",16255 Pacific Cir,Huntington Beach,California,United States,92649,"16255 Pacific Cir, Huntington Beach, California, United States, 92649","blockchain, cryptocurrency, online gaming, online poker, bitcoin",8664115771,"","Amazon AWS, Hubspot, comScore, Parse.ly, Google Custom Search, Google Dynamic Remarketing, Google Tag Manager, Bootstrap Framework, Nginx, Google AdWords Conversion, reCAPTCHA, Facebook Login (Connect), Yahoo Analytics, YouTube, Typekit, Google Remarketing, AddThis, Yahoo Ad Manager Plus, Shutterstock, CrazyEgg, Facebook Widget, Google Font API, Facebook Custom Audiences, Quantcast, DoubleClick Conversion, Google AdSense, Vimeo, Silverpop, Mobile Friendly, WordPress.org","","","","","","",6328a9da8f3f9d00cb755581,"","Blueberry Entertainment, Inc., is a Venture Capital Holding Company based in Huntington Beach, California.  The Company was established for the purpose of incubating and developing various companies and technologies specifically pertaining to blockchain and crypto-currency industry.  Blueberry will provide these companies the financing, strategic advice, and consultancy services they need to realize their full potential.

Blueberry has built a network of entrepreneurs and advisors, who are on the front lines of this fast moving industry. The principals of the firm believe that blockchain technology is a profound invention that offers a better, faster, cheaper way to move money and exchange assets without counter party risk.

Exclusively focused on investing in blockchain technologies, the Blueberry team is experienced in both traditional finance and emergent blockchain technology. Having strong relationships with some of the most promising entrepreneurs and other top investors in the space, Blueberry is fulfilling its strategic investment philosophy by building a diversified portfolio and bringing industry-specific value-add resources to its portfolio companies.",2017,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/630a1ef1a0ef2600018ae0e3/picture
Best Odds Corp,Best Odds,Cold,poker - estudo,2,gambling & casinos,"",http://www.bestoddscorp.com,http://www.linkedin.com/company/best-odds-corp,https://www.facebook.com/bestoddscorp,https://twitter.com/bestoddscorp,"",Las Vegas,Nevada,United States,"","Las Vegas, Nevada, United States","mac poker, mac casinos, high stakes online poker","","","Cloudflare DNS, Gmail, Google Apps, Google Cloud Hosting, Facebook Login (Connect), WordPress.org, Google Analytics, Google Font API, Mobile Friendly, Facebook Widget, Nginx","","","","",1400000,"",6328a9da8f3f9d00cb755582,"","Best Odds Corp produces content related to online poker and casino games. We specialize in providing solutions for Macintosh OS users on finding and analyzing Mac compatible online poker rooms and casinos. In addition, we also specialize in monitoring and reporting on some of the world's highest stakes online poker games.",2000,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/62bc679b59c7d20001192bdc/picture
